device,date,hour,power,current,voltage,energy,isOn
bell,11/17/2025,16,8.42,0.3,218.37,0.00388,True
bell,11/17/2025,17,14.52,0.01,219.43,0.00744,True
bell,11/17/2025,18,7.35,0.42,218.81,0.00822,True
bell,11/17/2025,19,9.98,0.02,220.17,0.00778,True
bell,11/17/2025,20,5.1,0.47,219.04,0.00442,True
bell,11/17/2025,21,9.59,0.17,220.09,0.00384,True
bell,11/17/2025,22,14.13,0.32,219.99,0.00569,True
bell,11/17/2025,23,10.6,0.03,220.51,0.0075,True
bell,11/16/2025,0,5.44,0.43,219.25,0.00427,True
bell,11/16/2025,1,9.15,0.41,218.87,0.0059,True
bell,11/16/2025,2,12.33,0.15,221.34,0.00897,True
bell,11/16/2025,3,8.61,0.04,219.02,6e-05,True
bell,11/16/2025,4,13.58,0.18,221.36,0.00584,True
bell,11/16/2025,5,10.29,0.41,220.9,0.00479,True
bell,11/16/2025,6,8.59,0.3,220.96,0.00947,True
bell,11/16/2025,7,9.87,0.29,219.65,0.00563,True
bell,11/16/2025,8,10.22,0.44,221.87,0.00025,True
bell,11/16/2025,9,10.5,0.24,219.99,0.00144,True
bell,11/16/2025,10,5.14,0.38,218.33,0.00379,True
bell,11/16/2025,11,5.26,0.0,221.62,0.00861,True
bell,11/16/2025,12,13.05,0.43,218.37,0.00564,True
bell,11/16/2025,13,6.15,0.08,218.35,0.00919,True
bell,11/16/2025,14,13.02,0.37,219.3,0.00077,True
bell,11/16/2025,15,10.34,0.32,220.25,0.0071,True
bell,11/16/2025,16,12.2,0.1,219.37,0.00988,True
bell,11/16/2025,17,12.14,0.11,219.7,0.00278,True
bell,11/16/2025,18,6.44,0.02,220.84,0.00617,True
bell,11/16/2025,19,12.38,0.47,218.21,0.00901,True
bell,11/16/2025,20,10.2,0.29,219.72,0.00986,True
bell,11/16/2025,21,11.63,0.29,219.07,0.00957,True
bell,11/16/2025,22,6.08,0.1,219.72,0.00401,True
bell,11/16/2025,23,5.27,0.05,219.73,0.00201,True
bell,11/15/2025,0,12.32,0.08,220.29,0.00568,True
bell,11/15/2025,1,8.02,0.12,220.22,0.00774,True
bell,11/15/2025,2,6.33,0.06,219.92,0.00551,True
bell,11/15/2025,3,14.18,0.17,221.25,0.00061,True
bell,11/15/2025,4,8.96,0.32,220.82,0.00189,True
bell,11/15/2025,5,6.68,0.4,220.59,0.0099,True
bell,11/15/2025,6,7.26,0.43,219.29,0.0033,True
bell,11/15/2025,7,12.36,0.38,219.8,0.00856,True
bell,11/15/2025,8,11.0,0.43,219.73,0.00626,True
bell,11/15/2025,9,11.46,0.4,220.53,0.00283,True
bell,11/15/2025,10,11.24,0.01,218.73,0.00124,True
bell,11/15/2025,11,12.05,0.49,219.42,0.00737,True
bell,11/15/2025,12,11.5,0.12,219.33,0.00285,True
bell,11/15/2025,13,14.32,0.4,218.23,0.00022,True
bell,11/15/2025,14,14.08,0.08,219.33,0.00817,True
bell,11/15/2025,15,13.27,0.06,221.51,0.00931,True
bell,11/15/2025,16,14.82,0.4,219.37,0.00306,True
bell,11/15/2025,17,7.89,0.16,218.42,0.00209,True
bell,11/15/2025,18,14.67,0.28,218.01,0.00976,True
bell,11/15/2025,19,8.72,0.41,221.09,0.00646,True
bell,11/15/2025,20,7.28,0.32,221.71,0.00908,True
bell,11/15/2025,21,13.09,0.29,220.72,0.00923,True
bell,11/15/2025,22,12.33,0.22,219.39,0.00066,True
bell,11/15/2025,23,11.49,0.19,220.0,0.00625,True
bell,11/14/2025,0,7.26,0.07,220.62,0.00933,True
bell,11/14/2025,1,8.65,0.43,218.51,0.00603,True
bell,11/14/2025,2,8.88,0.37,219.15,0.00035,True
bell,11/14/2025,3,11.73,0.37,221.26,0.00569,True
bell,11/14/2025,4,5.59,0.01,218.72,0.00599,True
bell,11/14/2025,5,11.53,0.06,219.45,0.00461,True
bell,11/14/2025,6,9.56,0.35,219.71,0.00692,True
bell,11/14/2025,7,9.96,0.2,220.22,0.00187,True
bell,11/14/2025,8,8.27,0.39,220.2,0.00712,True
bell,11/14/2025,9,14.15,0.43,221.05,0.00415,True
bell,11/14/2025,10,8.28,0.35,221.2,2e-05,True
bell,11/14/2025,11,6.9,0.37,221.12,0.00629,True
bell,11/14/2025,12,5.13,0.38,218.62,0.00121,True
bell,11/14/2025,13,5.57,0.22,219.55,0.00557,True
bell,11/14/2025,14,12.44,0.49,220.27,0.00108,True
bell,11/14/2025,15,9.87,0.17,221.02,0.00987,True
bell,11/14/2025,16,8.0,0.4,220.63,0.0038,True
bell,11/14/2025,17,12.44,0.15,219.58,0.00899,True
bell,11/14/2025,18,11.12,0.1,218.04,0.0058,True
bell,11/14/2025,19,11.78,0.18,220.99,0.00221,True
bell,11/14/2025,20,5.52,0.46,219.75,0.00073,True
bell,11/14/2025,21,14.29,0.2,220.34,0.00055,True
bell,11/14/2025,22,9.09,0.06,219.14,0.00082,True
bell,11/14/2025,23,6.8,0.35,219.74,0.0067,True
bell,11/13/2025,0,14.71,0.24,218.94,0.00624,True
bell,11/13/2025,1,6.19,0.04,221.38,0.00995,True
bell,11/13/2025,2,12.88,0.49,218.48,0.00018,True
bell,11/13/2025,3,9.54,0.01,219.64,0.00853,True
bell,11/13/2025,4,8.24,0.41,220.5,0.00801,True
bell,11/13/2025,5,6.23,0.33,221.14,0.00336,True
bell,11/13/2025,6,13.57,0.02,219.12,0.00486,True
bell,11/13/2025,7,14.85,0.18,218.36,0.00239,True
bell,11/13/2025,8,9.44,0.09,218.55,0.00578,True
bell,11/13/2025,9,8.55,0.23,218.74,0.00713,True
bell,11/13/2025,10,10.22,0.32,220.5,0.00027,True
bell,11/13/2025,11,10.06,0.06,221.75,0.00418,True
bell,11/13/2025,12,6.99,0.38,219.57,0.00768,True
bell,11/13/2025,13,7.6,0.28,219.67,0.00634,True
bell,11/13/2025,14,11.93,0.45,219.06,0.00633,True
bell,11/13/2025,15,14.98,0.2,220.33,0.00708,True
bell,11/13/2025,16,8.45,0.31,221.1,0.00095,True
bell,11/13/2025,17,13.05,0.32,220.27,0.00324,True
bell,11/13/2025,18,5.96,0.03,219.81,0.00356,True
bell,11/13/2025,19,12.42,0.3,220.93,0.00582,True
bell,11/13/2025,20,5.82,0.09,219.44,0.00515,True
bell,11/13/2025,21,12.79,0.2,219.18,0.00872,True
bell,11/13/2025,22,12.32,0.47,219.42,0.00137,True
bell,11/13/2025,23,12.01,0.29,219.65,0.00695,True
bell,11/12/2025,0,7.81,0.09,218.83,0.0031,True
bell,11/12/2025,1,8.22,0.29,219.33,0.00471,True
bell,11/12/2025,2,6.22,0.5,219.87,0.00397,True
bell,11/12/2025,3,7.92,0.42,220.59,0.00932,True
bell,11/12/2025,4,9.03,0.44,221.77,0.00501,True
bell,11/12/2025,5,5.46,0.5,220.98,0.00563,True
bell,11/12/2025,6,13.01,0.23,220.47,0.00022,True
bell,11/12/2025,7,11.96,0.35,220.01,0.00178,True
bell,11/12/2025,8,12.34,0.06,219.31,1e-05,True
bell,11/12/2025,9,7.63,0.26,220.63,0.00645,True
bell,11/12/2025,10,12.27,0.34,219.83,0.00406,True
bell,11/12/2025,11,6.14,0.24,220.1,0.0042,True
bell,11/12/2025,12,10.39,0.3,218.82,0.00379,True
bell,11/12/2025,13,10.42,0.47,220.55,0.00022,True
bell,11/12/2025,14,7.55,0.42,221.92,0.00558,True
bell,11/12/2025,15,14.6,0.1,220.57,0.00518,True
bell,11/12/2025,16,9.86,0.45,221.47,0.00107,True
bell,11/12/2025,17,5.97,0.2,220.5,0.00026,True
bell,11/12/2025,18,12.6,0.35,220.97,0.00561,True
bell,11/12/2025,19,14.53,0.03,221.34,0.00331,True
bell,11/12/2025,20,11.89,0.15,219.97,0.00109,True
bell,11/12/2025,21,10.02,0.15,220.88,0.00581,True
bell,11/12/2025,22,7.16,0.29,220.84,0.00487,True
bell,11/12/2025,23,10.2,0.13,221.88,0.00869,True
bell,11/11/2025,0,5.24,0.39,221.8,0.00804,True
bell,11/11/2025,1,9.55,0.0,220.49,0.00576,True
bell,11/11/2025,2,10.32,0.13,218.11,0.00548,True
bell,11/11/2025,3,5.95,0.38,221.24,0.00166,True
bell,11/11/2025,4,11.72,0.19,221.55,0.00165,True
bell,11/11/2025,5,11.35,0.46,221.04,0.00198,True
bell,11/11/2025,6,12.81,0.17,218.27,0.00867,True
bell,11/11/2025,7,13.61,0.48,220.83,0.00471,True
bell,11/11/2025,8,11.66,0.37,220.73,0.00091,True
bell,11/11/2025,9,7.42,0.02,221.46,0.00419,True
bell,11/11/2025,10,13.36,0.24,221.22,0.00037,True
bell,11/11/2025,11,12.1,0.44,219.19,0.00268,True
bell,11/11/2025,12,8.73,0.42,219.25,0.00119,True
bell,11/11/2025,13,7.59,0.41,220.48,0.00874,True
bell,11/11/2025,14,8.84,0.2,218.57,0.00035,True
bell,11/11/2025,15,14.92,0.04,219.75,0.00256,True
bell,11/11/2025,16,11.86,0.4,219.32,0.00803,True
bell,11/11/2025,17,13.88,0.41,219.93,0.00608,True
bell,11/11/2025,18,8.52,0.48,221.04,0.0035,True
bell,11/11/2025,19,14.61,0.06,220.31,0.0097,True
bell,11/11/2025,20,9.75,0.11,219.89,0.00993,True
bell,11/11/2025,21,8.7,0.26,218.47,0.00293,True
bell,11/11/2025,22,6.12,0.06,219.39,0.00342,True
bell,11/11/2025,23,7.91,0.47,220.23,0.00434,True
bell,11/10/2025,0,11.15,0.29,221.91,0.00871,True
bell,11/10/2025,1,9.1,0.23,218.31,0.00571,True
bell,11/10/2025,2,11.06,0.47,219.17,0.00294,True
bell,11/10/2025,3,10.89,0.33,221.37,0.00932,True
bell,11/10/2025,4,6.08,0.06,220.5,0.00297,True
bell,11/10/2025,5,10.75,0.1,218.96,0.00985,True
bell,11/10/2025,6,5.64,0.23,219.12,0.00869,True
bell,11/10/2025,7,12.81,0.29,218.21,0.00333,True
bell,11/10/2025,8,5.51,0.21,220.73,0.00478,True
bell,11/10/2025,9,9.68,0.32,221.69,0.00375,True
bell,11/10/2025,10,9.61,0.21,220.34,0.0039,True
bell,11/10/2025,11,12.91,0.09,219.23,0.00504,True
bell,11/10/2025,12,12.7,0.41,221.99,0.01,True
bell,11/10/2025,13,12.7,0.21,220.14,0.00473,True
bell,11/10/2025,14,11.34,0.32,221.67,0.00603,True
bell,11/10/2025,15,13.12,0.43,218.7,0.0086,True
bell,11/10/2025,16,11.8,0.05,218.64,0.00671,True
bell,11/10/2025,17,9.21,0.16,221.4,0.00094,True
bell,11/10/2025,18,6.4,0.19,221.8,0.00783,True
bell,11/10/2025,19,6.48,0.47,218.55,0.00753,True
bell,11/10/2025,20,6.22,0.24,218.42,0.00375,True
bell,11/10/2025,21,9.51,0.06,219.89,0.00422,True
bell,11/10/2025,22,8.67,0.39,219.21,0.00866,True
bell,11/10/2025,23,7.08,0.41,221.09,0.00225,True
bell,11/9/2025,0,9.59,0.49,221.05,0.00876,True
bell,11/9/2025,1,7.48,0.05,219.38,0.00052,True
bell,11/9/2025,2,10.85,0.1,218.74,0.0037,True
bell,11/9/2025,3,14.78,0.14,221.08,0.00068,True
bell,11/9/2025,4,13.41,0.36,220.36,0.00404,True
bell,11/9/2025,5,11.71,0.03,219.86,0.00233,True
bell,11/9/2025,6,9.15,0.36,219.95,0.00098,True
bell,11/9/2025,7,7.73,0.47,218.21,0.00032,True
bell,11/9/2025,8,6.52,0.37,218.47,0.00966,True
bell,11/9/2025,9,7.24,0.1,220.31,0.00038,True
bell,11/9/2025,10,9.16,0.34,220.24,0.00883,True
bell,11/9/2025,11,10.88,0.48,220.01,0.0065,True
bell,11/9/2025,12,14.85,0.04,221.58,0.00853,True
bell,11/9/2025,13,9.29,0.24,219.56,0.00099,True
bell,11/9/2025,14,12.0,0.38,219.12,0.00267,True
bell,11/9/2025,15,7.14,0.2,221.95,0.00377,True
bell,11/9/2025,16,13.58,0.39,221.29,0.00661,True
bell,11/9/2025,17,10.07,0.16,221.22,0.00768,True
bell,11/9/2025,18,6.16,0.1,221.66,0.00496,True
bell,11/9/2025,19,14.97,0.14,221.58,0.00356,True
bell,11/9/2025,20,9.81,0.47,220.72,0.00469,True
bell,11/9/2025,21,13.22,0.13,220.63,0.00099,True
bell,11/9/2025,22,11.85,0.26,218.83,0.00606,True
bell,11/9/2025,23,6.41,0.11,219.99,0.00108,True
